id,x,y,attribute,weight,prediction
0.0,441793.40625,5420971.5,4.405092716217041,1.0,0.0
1.0,440713.40625,5418401.5,3.9195115566253662,1.0,0.0
2.0,442453.40625,5423791.5,4.2268838882446289,1.0,0.0
3.0,443293.40625,5422521.5,3.9492940902709961,1.0,0.0
4.0,442513.40625,5426871.5,4.0169401168823242,1.0,0.0
5.0,440583.40625,5421181.5,4.3442206382751456,1.0,0.0
6.0,439753.40625,5422161.5,3.8407680988311768,1.0,0.0
7.0,441603.40625,5424231.5,4.3040971755981445,1.0,0.0
8.0,439763.40625,5424461.5,4.3647022247314444,1.0,0.0
9.0,441953.40625,5418951.5,3.9134330749511719,1.0,0.0
10.0,442693.40625,5427401.5,4.2161769866943359,1.0,0.0
11.0,444243.40625,5421211.5,5.6315307617187509,1.0,0.0
12.0,442753.40625,5424951.5,4.1503105163574219,1.0,0.0
13.0,441853.40625,5421731.5,4.7509055137634277,1.0,0.0
14.0,440543.40625,5423301.5,3.8764691352844238,1.0,0.0
15.0,441453.40625,5422081.5,3.9878900051116943,1.0,0.0
16.0,442003.40625,5422191.5,4.2060799598693848,1.0,0.0
17.0,440113.40625,5423111.5,3.7465858459472647,1.0,0.0
18.0,444793.40625,5421501.5,5.1924257278442383,1.0,0.0
19.0,445593.40625,5420691.5,4.4905014038085937,1.0,0.0
20.0,437703.40625,5423431.5,3.8298773765563969,1.0,0.0
21.0,444933.40625,5423911.5,4.3770551681518564,1.0,0.0
22.0,443323.40625,5425571.5,4.4959564208984375,1.0,0.0
23.0,438673.40625,5424581.5,3.9416215419769287,1.0,0.0
24.0,438693.40625,5422991.5,3.900766134262085,1.0,0.0
25.0,437793.40625,5422161.5,3.7846148014068599,1.0,0.0
26.0,441363.40625,5422771.5,4.173670768737793,1.0,0.0
27.0,441923.40625,5427001.5,3.8626120090484615,1.0,0.0
28.0,440213.40625,5422661.5,3.9291565418243408,1.0,0.0
29.0,440543.40625,5418621.5,4.2408127784728995,1.0,0.0
30.0,444033.40625,5422681.5,4.3456916809082031,1.0,0.0
31.0,443303.40625,5420321.5,4.5999050140380859,1.0,0.0
32.0,443903.40625,5426061.5,5.6012420654296884,1.0,0.0
33.0,441843.40625,5419071.5,3.9337213039398193,1.0,0.0
34.0,441413.40625,5426421.5,4.046825408935546,1.0,0.0
35.0,440063.40625,5425471.5,4.0481495857238778,1.0,0.0
36.0,439213.40625,5422541.5,3.6716387271881104,1.0,0.0
37.0,442303.40625,5422941.5,3.7869689464569087,1.0,0.0
38.0,441493.40625,5423291.5,3.8155755996704097,1.0,0.0
39.0,443493.40625,5422071.5,4.2252011299133292,1.0,0.0
40.0,442183.40625,5418541.5,3.8295066356658936,1.0,0.0
41.0,440813.40625,5423901.5,3.8466835021972656,1.0,0.0
42.0,442583.40625,5421841.5,3.9596490859985352,1.0,0.0
43.0,438683.40625,5423621.5,4.1242842674255371,1.0,0.0
44.0,445293.40625,5424031.5,5.6103467941284171,1.0,0.0
45.0,440783.40625,5425091.5,6.4064469337463379,1.0,0.0
46.0,443383.40625,5423241.5,3.8789408206939697,1.0,0.0
47.0,440103.40625,5425441.5,4.0641069412231445,1.0,0.0
48.0,442373.40625,5421431.5,4.2270851135253915,1.0,0.0
49.0,439233.40625,5422781.5,3.5920269489288326,1.0,0.0
50.0,438833.40625,5420811.5,4.1973991394042978,1.0,0.0
51.0,444233.40625,5425951.5,5.6957077980041504,1.0,0.0
52.0,439683.40625,5422681.5,4.1652450561523446,1.0,0.0
53.0,442213.40625,5423341.5,3.7740383148193359,1.0,0.0
54.0,441853.40625,5423101.5,4.1750679016113281,1.0,0.0
55.0,444003.40625,5420431.5,4.4222135543823242,1.0,0.0
56.0,444163.40625,5424331.5,4.1820201873779297,1.0,0.0
57.0,441673.40625,5419441.5,4.3008418083190918,1.0,0.0
58.0,444913.40625,5423761.5,4.4313573837280265,1.0,0.0
59.0,439113.40625,5420391.5,3.9527373313903809,1.0,0.0
60.0,440563.40625,5420001.5,3.8070485591888423,1.0,0.0
61.0,440633.40625,5421611.5,4.3010439872741699,1.0,0.0
62.0,440563.40625,5424611.5,4.1127381324768075,1.0,0.0
63.0,441593.40625,5424051.5,4.2615337371826172,1.0,0.0
64.0,444253.40625,5421611.5,4.5043935775756836,1.0,0.0
65.0,443963.40625,5425711.5,5.4756593704223633,1.0,0.0
66.0,442963.40625,5426121.5,4.5662622451782244,1.0,0.0
67.0,439843.40625,5424881.5,4.2900500297546396,1.0,0.0
68.0,442033.40625,5419321.5,3.9567186832427974,1.0,0.0
69.0,443013.40625,5426011.5,5.1834955215454093,1.0,0.0
70.0,437693.40625,5422441.5,3.9127607345581055,1.0,0.0
71.0,443803.40625,5420541.5,4.6309480667114249,1.0,0.0
72.0,440163.40625,5420501.5,3.9115996360778809,1.0,0.0
73.0,443693.40625,5424761.5,4.406219482421875,1.0,0.0
74.0,440163.40625,5423341.5,4.2375888824462891,1.0,0.0
75.0,442633.40625,5419321.5,4.0136284828186044,1.0,0.0
76.0,443803.40625,5420421.5,4.4568381309509277,1.0,0.0
77.0,440753.40625,5418811.5,4.2539129257202148,1.0,0.0
78.0,444353.40625,5420121.5,4.1659183502197275,1.0,0.0
79.0,442073.40625,5421571.5,4.3036260604858398,1.0,0.0
80.0,438453.40625,5420751.5,3.8205325603485112,1.0,0.0
81.0,442573.40625,5417971.5,3.9448053836822505,1.0,0.0
82.0,442703.40625,5425541.5,5.9388914108276367,1.0,0.0
83.0,439613.40625,5422311.5,3.880337953567504,1.0,0.0
84.0,441413.40625,5421011.5,4.3245711326599121,1.0,0.0
85.0,441303.40625,5418831.5,4.0920047760009766,1.0,0.0
86.0,439313.40625,5422971.5,3.6851308345794682,1.0,0.0
87.0,444053.40625,5423161.5,4.3095088005065918,1.0,0.0
88.0,445393.40625,5422291.5,4.5944423675537109,1.0,0.0
89.0,444103.40625,5421071.5,5.8069577217102051,1.0,0.0
90.0,444273.40625,5424791.5,4.4724345207214364,1.0,0.0
91.0,441933.40625,5422561.5,4.0640964508056641,1.0,0.0
92.0,442223.40625,5427401.5,3.9522545337677002,1.0,0.0
93.0,438353.40625,5422481.5,3.8026990890502921,1.0,0.0
94.0,439443.40625,5424031.5,4.0921339988708496,1.0,0.0
95.0,444063.40625,5423761.5,3.9489090442657471,1.0,0.0
96.0,442323.40625,5424411.5,3.9297766685485831,1.0,0.0
97.0,443093.40625,5420911.5,5.6035737991333008,1.0,0.0
98.0,439383.40625,5420741.5,4.1908383369445792,1.0,0.0
99.0,442873.40625,5420501.5,4.499760627746582,1.0,0.0
