id,x,y,attribute,weight,prediction
0.0,439983.40625,5422981.5,3.7432751655578618,1.0,0.0
1.0,443903.40625,5425061.5,4.4394087791442871,1.0,0.0
2.0,443173.40625,5421921.5,4.3491997718811044,1.0,0.0
3.0,443913.40625,5419551.5,3.987690925598145,1.0,0.0
4.0,440053.40625,5424161.5,4.086031436920166,1.0,0.0
5.0,439963.40625,5424441.5,4.4859819412231445,1.0,0.0
6.0,437763.40625,5422811.5,4.195063591003418,1.0,0.0
7.0,439273.40625,5423401.5,3.906873226165771,1.0,0.0
8.0,440013.40625,5418691.5,4.5566883087158203,1.0,0.0
9.0,442243.40625,5418471.5,4.0396933555603036,1.0,0.0
10.0,442533.40625,5426741.5,4.0123672485351562,1.0,0.0
11.0,443623.40625,5425381.5,4.3571510314941406,1.0,0.0
12.0,443253.40625,5421991.5,4.5037961006164551,1.0,0.0
13.0,439573.40625,5420451.5,4.1072125434875488,1.0,0.0
14.0,445003.40625,5422281.5,4.376650333404541,1.0,0.0
15.0,442253.40625,5422081.5,4.0616617202758789,1.0,0.0
16.0,443143.40625,5421411.5,4.2871303558349609,1.0,0.0
17.0,440063.40625,5422951.5,3.7019283771514888,1.0,0.0
18.0,443983.40625,5424371.5,4.2335963249206534,1.0,0.0
19.0,438773.40625,5420161.5,3.8066847324371338,1.0,0.0
20.0,440823.40625,5419871.5,4.3514804840087891,1.0,0.0
21.0,442053.40625,5418931.5,3.864554643630981,1.0,0.0
22.0,439623.40625,5421691.5,3.9773914813995361,1.0,0.0
23.0,442963.40625,5425261.5,4.3004627227783203,1.0,0.0
24.0,439223.40625,5424591.5,4.254849910736084,1.0,0.0
25.0,441543.40625,5421441.5,4.4051122665405282,1.0,0.0
26.0,441143.40625,5417751.5,3.6660375595092769,1.0,0.0
27.0,445663.40625,5422481.5,5.7211613655090332,1.0,0.0
28.0,444273.40625,5423741.5,4.0861549377441406,1.0,0.0
29.0,444593.40625,5422611.5,4.3333044052124015,1.0,0.0
30.0,440183.40625,5420891.5,4.141559600830079,1.0,0.0
31.0,444413.40625,5424971.5,4.7884855270385742,1.0,0.0
32.0,443423.40625,5421041.5,4.6211652755737296,1.0,0.0
33.0,445163.40625,5420261.5,4.2876238822937012,1.0,0.0
34.0,441993.40625,5421441.5,4.4402599334716797,1.0,0.0
35.0,440533.40625,5426081.5,3.9087622165679927,1.0,0.0
36.0,438493.40625,5422281.5,3.6119377613067623,1.0,0.0
37.0,444353.40625,5422261.5,4.2384772300720206,1.0,0.0
38.0,443393.40625,5421181.5,4.4710493087768564,1.0,0.0
39.0,440733.40625,5424931.5,4.441178321838378,1.0,0.0
40.0,444923.40625,5423391.5,4.432093620300293,1.0,0.0
41.0,441393.40625,5423301.5,3.7116672992706294,1.0,0.0
42.0,439913.40625,5419291.5,3.809117317199707,1.0,0.0
