id,x,y,attribute,weight,prediction
0.0,588748.878,3703174.08,18.414823532104492,1.0,0.0
1.0,502528.878,3479614.08,22.115903854370117,1.0,0.0
2.0,595318.878,3385744.08,30.51828384399414,1.0,0.0
3.0,334678.878,3611104.08,16.99710464477539,1.0,0.0
4.0,587488.878,3482494.08,33.237186431884766,1.0,0.0
5.0,567508.878,3321754.08,38.87459182739258,1.0,0.0
6.0,512878.878,3352174.08,30.819660186767578,1.0,0.0
7.0,656338.878,3350734.08,16.940311431884766,1.0,0.0
8.0,526828.878,3759424.08,18.48621368408203,1.0,0.0
9.0,674878.878,3335524.08,8.298311233520508,1.0,0.0
10.0,424768.878,3559984.08,20.976806640625,1.0,0.0
11.0,580108.878,3437764.08,25.104684829711914,1.0,0.0
12.0,487678.878,3450184.08,47.595489501953125,1.0,0.0
13.0,357088.878,3703264.08,24.58412742614746,1.0,0.0
14.0,365098.878,3488884.08,18.04779624938965,1.0,0.0
15.0,732208.878,3406534.08,29.275423049926758,1.0,0.0
16.0,390658.878,3480604.08,47.595489501953125,1.0,0.0
17.0,545278.878,3539284.08,16.990314483642578,1.0,0.0
18.0,496768.878,3440374.08,24.682680130004883,1.0,0.0
19.0,399298.878,3622714.08,18.97874641418457,1.0,0.0
20.0,371398.878,3662314.08,24.668970108032227,1.0,0.0
21.0,613408.878,3376294.08,25.525985717773438,1.0,0.0
22.0,582538.878,3717304.08,19.388193130493164,1.0,0.0
23.0,677398.878,3331654.08,2.6663601398468018,1.0,0.0
24.0,506758.878,3462964.08,47.595489501953125,1.0,0.0
25.0,370048.878,3615784.08,19.17560577392578,1.0,0.0
26.0,506128.878,3737914.08,19.79497718811035,1.0,0.0
27.0,571918.878,3551794.08,17.677221298217773,1.0,0.0
28.0,391828.878,3699754.08,19.61578369140625,1.0,0.0
29.0,536728.878,3525244.08,20.665908813476562,1.0,0.0
30.0,616288.878,3369814.08,16.798511505126953,1.0,0.0
31.0,584698.878,3453514.08,26.478317260742188,1.0,0.0
32.0,491908.878,3331294.08,32.267818450927734,1.0,0.0
33.0,509908.878,3659794.08,17.85586166381836,1.0,0.0
34.0,609628.878,3504544.08,18.931621551513672,1.0,0.0
35.0,644998.878,3398974.08,32.34838104248047,1.0,0.0
