id,x,y,attribute,weight,prediction
0.0,443523.40625,5422501.5,3.9892807006835938,1.0,0.0
1.0,443993.40625,5419551.5,3.9596097469329825,1.0,0.0
2.0,440073.40625,5418941.5,4.2504830360412598,1.0,0.0
3.0,442173.40625,5426881.5,3.9243197441101065,1.0,0.0
4.0,444353.40625,5424871.5,4.5769104957580566,1.0,0.0
5.0,438383.40625,5425211.5,3.622081995010376,1.0,0.0
6.0,445453.40625,5420531.5,4.4641327857971191,1.0,0.0
7.0,438413.40625,5421881.5,3.7137997150421138,1.0,0.0
8.0,445413.40625,5423211.5,4.6603660583496085,1.0,0.0
9.0,440383.40625,5420091.5,3.6734907627105713,1.0,0.0
10.0,442553.40625,5424171.5,3.9003713130950919,1.0,0.0
11.0,441003.40625,5425391.5,4.4781713485717765,1.0,0.0
12.0,439953.40625,5423001.5,3.7571003437042241,1.0,0.0
13.0,437353.40625,5422811.5,3.8225007057189937,1.0,0.0
14.0,442203.40625,5419761.5,4.0628662109375,1.0,0.0
15.0,444123.40625,5424021.5,4.0263214111328125,1.0,0.0
16.0,445863.40625,5421431.5,5.3434457778930655,1.0,0.0
17.0,445603.40625,5421691.5,5.259495735168457,1.0,0.0
18.0,442353.40625,5425961.5,4.5096793174743652,1.0,0.0
19.0,441543.40625,5419691.5,4.5873327255249023,1.0,0.0
20.0,443453.40625,5423281.5,3.8881776332855216,1.0,0.0
21.0,443853.40625,5424461.5,4.4437427520751953,1.0,0.0
22.0,443463.40625,5422101.5,4.2050495147705078,1.0,0.0
23.0,440343.40625,5422551.5,4.2435035705566406,1.0,0.0
24.0,442743.40625,5424911.5,4.1088418960571289,1.0,0.0
25.0,439253.40625,5422511.5,3.6919076442718506,1.0,0.0
26.0,441383.40625,5426281.5,4.00003957748413,1.0,0.0
27.0,442023.40625,5419911.5,4.3257765769958496,1.0,0.0
28.0,443583.40625,5419571.5,4.2892961502075204,1.0,0.0
29.0,443853.40625,5421551.5,4.4695882797241211,1.0,0.0
30.0,440213.40625,5421201.5,4.4193224906921378,1.0,0.0
31.0,444703.40625,5421361.5,5.681159496307373,1.0,0.0
32.0,443153.40625,5426841.5,4.4563174247741699,1.0,0.0
33.0,442553.40625,5427681.5,4.0968132019042969,1.0,0.0
34.0,444163.40625,5420081.5,4.152045726776123,1.0,0.0
35.0,443773.40625,5421131.5,5.8312373161315918,1.0,0.0
36.0,442113.40625,5420611.5,4.5127444267272949,1.0,0.0
37.0,444203.40625,5425741.5,5.344374656677247,1.0,0.0
38.0,442643.40625,5421731.5,3.9720427989959721,1.0,0.0
39.0,445113.40625,5423451.5,4.465364933013916,1.0,0.0
40.0,442253.40625,5424881.5,4.2813968658447266,1.0,0.0
41.0,441643.40625,5421861.5,4.3905644416809082,1.0,0.0
42.0,440363.40625,5419701.5,3.8008561134338374,1.0,0.0
43.0,443523.40625,5419421.5,4.2673463821411124,1.0,0.0
44.0,442453.40625,5418181.5,4.1110634803771964,1.0,0.0
45.0,441453.40625,5421141.5,4.4640650749206534,1.0,0.0
46.0,438793.40625,5421301.5,3.8077633380889888,1.0,0.0
47.0,445013.40625,5421201.5,5.6145920753479004,1.0,0.0
48.0,438963.40625,5424161.5,4.2592940330505371,1.0,0.0
49.0,445373.40625,5424331.5,5.3015799522399902,1.0,0.0
50.0,443873.40625,5425061.5,4.4150986671447754,1.0,0.0
51.0,440813.40625,5425591.5,4.1628513336181641,1.0,0.0
52.0,444573.40625,5424241.5,4.3045411109924316,1.0,0.0
53.0,440883.40625,5417821.5,3.811680793762207,1.0,0.0
54.0,441043.40625,5423931.5,3.8591370582580575,1.0,0.0
55.0,440943.40625,5420321.5,3.9087648391723633,1.0,0.0
56.0,441343.40625,5424421.5,4.166801929473877,1.0,0.0
57.0,441533.40625,5426051.5,4.0094833374023429,1.0,0.0
58.0,443163.40625,5420661.5,6.0176668167114249,1.0,0.0
59.0,441583.40625,5422431.5,4.2555994987487793,1.0,0.0
60.0,437423.40625,5422731.5,3.84255051612854,1.0,0.0
61.0,438553.40625,5423121.5,3.9809198379516602,1.0,0.0
62.0,442363.40625,5427801.5,4.1360926628112793,1.0,0.0
