id,x,y,attribute,weight,prediction
0.0,442263.40625,5425711.5,4.5051794052124015,1.0,0.0
1.0,440953.40625,5420391.5,3.8984503746032719,1.0,0.0
2.0,439723.40625,5418881.5,4.0433554649353036,1.0,0.0
3.0,444283.40625,5423341.5,4.1941399574279785,1.0,0.0
4.0,441323.40625,5421841.5,4.0605177879333496,1.0,0.0
5.0,442673.40625,5418011.5,4.172187328338623,1.0,0.0
6.0,439093.40625,5421681.5,4.3181142807006836,1.0,0.0
7.0,443153.40625,5422981.5,4.2398724555969238,1.0,0.0
8.0,440763.40625,5421621.5,4.3483495712280273,1.0,0.0
9.0,443313.40625,5420181.5,5.2290706634521484,1.0,0.0
10.0,443233.40625,5425981.5,5.6611881256103516,1.0,0.0
11.0,438873.40625,5420441.5,4.1355228424072266,1.0,0.0
12.0,442853.40625,5426941.5,4.296536922454834,1.0,0.0
13.0,441203.40625,5422591.5,3.9375367164611816,1.0,0.0
14.0,440753.40625,5419141.5,4.293792724609375,1.0,0.0
15.0,438843.40625,5425141.5,3.7314500808715825,1.0,0.0
16.0,440793.40625,5423671.5,3.793587446212769,1.0,0.0
17.0,440303.40625,5422261.5,4.2523350715637207,1.0,0.0
18.0,440213.40625,5420091.5,3.8257918357849121,1.0,0.0
19.0,445393.40625,5422851.5,4.9322218894958496,1.0,0.0
20.0,442083.40625,5418481.5,3.7862763404846191,1.0,0.0
21.0,441333.40625,5422551.5,4.2051863670349121,1.0,0.0
22.0,444013.40625,5421441.5,4.5494523048400888,1.0,0.0
23.0,441443.40625,5425661.5,4.2344264984130859,1.0,0.0
24.0,438543.40625,5424221.5,4.018427848815918,1.0,0.0
25.0,442363.40625,5417851.5,3.8975753784179687,1.0,0.0
26.0,439723.40625,5419001.5,3.9163897037506095,1.0,0.0
27.0,442803.40625,5422091.5,3.9436113834381104,1.0,0.0
28.0,442743.40625,5425701.5,5.6287612915039045,1.0,0.0
29.0,442743.40625,5418321.5,5.0715928077697754,1.0,0.0
30.0,440753.40625,5418591.5,4.0432472229003915,1.0,0.0
31.0,440383.40625,5424841.5,5.8061900138854972,1.0,0.0
32.0,442103.40625,5420391.5,6.3044047355651847,1.0,0.0
33.0,443183.40625,5426081.5,4.9888505935668954,1.0,0.0
34.0,442413.40625,5427541.5,4.0472660064697275,1.0,0.0
35.0,445123.40625,5422441.5,4.4419445991516113,1.0,0.0
36.0,441013.40625,5420771.5,4.0390658378601074,1.0,0.0
37.0,443373.40625,5426691.5,5.4272971153259268,1.0,0.0
38.0,439143.40625,5425631.5,6.3478388786315918,1.0,0.0
39.0,441873.40625,5419961.5,4.5085883140563965,1.0,0.0
40.0,437553.40625,5422361.5,3.771198034286499,1.0,0.0
41.0,442553.40625,5421641.5,4.0013065338134775,1.0,0.0
42.0,438223.40625,5423131.5,4.315147876739502,1.0,0.0
43.0,442443.40625,5419141.5,3.9224433898925777,1.0,0.0
44.0,444053.40625,5422231.5,4.094111442565918,1.0,0.0
45.0,443303.40625,5419211.5,4.371800422668457,1.0,0.0
46.0,443143.40625,5418241.5,3.9458384513854976,1.0,0.0
47.0,441743.40625,5423121.5,5.7962670326232901,1.0,0.0
48.0,441563.40625,5425751.5,4.1482853889465332,1.0,0.0
49.0,442903.40625,5419551.5,4.1876459121704093,1.0,0.0
50.0,442463.40625,5424231.5,3.828100204467773,1.0,0.0
51.0,442983.40625,5426871.5,4.2959060668945313,1.0,0.0
52.0,443763.40625,5421821.5,4.3142004013061523,1.0,0.0
53.0,443043.40625,5425881.5,5.6822600364685059,1.0,0.0
54.0,444293.40625,5422741.5,4.4963221549987793,1.0,0.0
55.0,439513.40625,5422701.5,3.7912576198577881,1.0,0.0
56.0,442873.40625,5426051.5,4.5382022857666016,1.0,0.0
57.0,440823.40625,5418321.5,3.9113559722900386,1.0,0.0
58.0,441443.40625,5424111.5,4.2630186080932617,1.0,0.0
59.0,438543.40625,5422321.5,3.590337753295898,1.0,0.0
60.0,437923.40625,5423271.5,4.1823444366455078,1.0,0.0
61.0,441043.40625,5425301.5,4.517913818359375,1.0,0.0
62.0,442873.40625,5425341.5,4.4531302452087402,1.0,0.0
63.0,441393.40625,5420021.5,4.2020726203918457,1.0,0.0
64.0,438563.40625,5424891.5,3.740769624710083,1.0,0.0
65.0,441883.40625,5422051.5,4.3610410690307617,1.0,0.0
66.0,443373.40625,5418781.5,4.0685772895812988,1.0,0.0
67.0,439643.40625,5419271.5,3.6309511661529537,1.0,0.0
68.0,442183.40625,5428031.5,4.2970423698425284,1.0,0.0
69.0,439193.40625,5420211.5,3.978918075561523,1.0,0.0
70.0,442763.40625,5425351.5,4.4660959243774414,1.0,0.0
71.0,441253.40625,5419251.5,4.6367888450622559,1.0,0.0
72.0,443983.40625,5426401.5,5.7496528625488281,1.0,0.0
73.0,442423.40625,5420251.5,4.2823505401611328,1.0,0.0
74.0,440653.40625,5421301.5,7.6231012344360352,1.0,0.0
75.0,444333.40625,5424521.5,4.3359699249267578,1.0,0.0
76.0,440153.40625,5420461.5,3.8972904682159424,1.0,0.0
77.0,443183.40625,5426241.5,4.5779428482055673,1.0,0.0
78.0,441813.40625,5418291.5,3.7959635257720952,1.0,0.0
79.0,440703.40625,5420051.5,3.8785321712493896,1.0,0.0
80.0,439033.40625,5423721.5,4.1153593063354492,1.0,0.0
81.0,442413.40625,5418881.5,3.9119246006011958,1.0,0.0
82.0,442853.40625,5424711.5,3.9381847381591801,1.0,0.0
83.0,440833.40625,5419351.5,4.2270245552062988,1.0,0.0
84.0,441833.40625,5426551.5,3.9252738952636719,1.0,0.0
85.0,438503.40625,5421771.5,3.8011915683746338,1.0,0.0
86.0,438883.40625,5423691.5,4.0729837417602539,1.0,0.0
87.0,440503.40625,5418701.5,4.2496366500854492,1.0,0.0
88.0,444603.40625,5424521.5,4.5423669815063477,1.0,0.0
89.0,443033.40625,5424301.5,4.050696849822998,1.0,0.0
90.0,441013.40625,5419631.5,4.2745833396911612,1.0,0.0
91.0,437633.40625,5423031.5,3.8339076042175289,1.0,0.0
92.0,442993.40625,5424931.5,4.0120749473571777,1.0,0.0
93.0,445343.40625,5420391.5,4.3395309448242187,1.0,0.0
94.0,442963.40625,5419001.5,4.3487153053283691,1.0,0.0
95.0,438953.40625,5423831.5,4.2872848510742179,1.0,0.0
96.0,439663.40625,5420691.5,4.3240842819213867,1.0,0.0
97.0,442493.40625,5419831.5,4.0449581146240252,1.0,0.0
98.0,442253.40625,5418951.5,3.8743526935577393,1.0,0.0
99.0,438333.40625,5424411.5,3.8218784332275391,1.0,0.0
100.0,442873.40625,5425891.5,5.770233154296875,1.0,0.0
101.0,444163.40625,5421351.5,4.6218514442443848,1.0,0.0
102.0,440093.40625,5421281.5,4.2916107177734375,1.0,0.0
103.0,444253.40625,5423171.5,4.3301982879638672,1.0,0.0
104.0,442473.40625,5427661.5,4.0888261795043945,1.0,0.0
105.0,438563.40625,5424341.5,3.9073219299316406,1.0,0.0
106.0,443513.40625,5419351.5,4.2352333068847656,1.0,0.0
107.0,440033.40625,5419151.5,3.99526071548462,1.0,0.0
108.0,441923.40625,5419431.5,4.1209187507629395,1.0,0.0
109.0,438303.40625,5420561.5,3.757321596145629,1.0,0.0
110.0,440293.40625,5423471.5,4.2201042175292969,1.0,0.0
111.0,441113.40625,5423651.5,3.8584656715393062,1.0,0.0
112.0,443783.40625,5422831.5,4.3440852165222168,1.0,0.0
113.0,442183.40625,5419451.5,3.9554517269134521,1.0,0.0
114.0,439003.40625,5423391.5,3.9356453418731681,1.0,0.0
115.0,443133.40625,5419911.5,4.4917740821838379,1.0,0.0
116.0,443993.40625,5422201.5,4.0578136444091797,1.0,0.0
117.0,443913.40625,5423431.5,4.0155057907104492,1.0,0.0
118.0,439103.40625,5419761.5,4.0376439094543457,1.0,0.0
119.0,440203.40625,5422791.5,3.796128511428833,1.0,0.0
120.0,442783.40625,5421501.5,4.1010007858276358,1.0,0.0
121.0,443143.40625,5420801.5,5.8580403327941886,1.0,0.0
122.0,439503.40625,5423521.5,3.8026902675628658,1.0,0.0
123.0,441033.40625,5421831.5,4.0222749710083008,1.0,0.0
124.0,441873.40625,5423061.5,4.1951885223388672,1.0,0.0
125.0,440603.40625,5421991.5,4.2771258354187012,1.0,0.0
126.0,437773.40625,5422141.5,3.7383263111114498,1.0,0.0
127.0,443303.40625,5420781.5,5.6974854469299316,1.0,0.0
128.0,442903.40625,5423171.5,3.7854070663452153,1.0,0.0
129.0,441293.40625,5417811.5,3.681227207183837,1.0,0.0
130.0,441063.40625,5425221.5,7.1256809234619132,1.0,0.0
131.0,443303.40625,5419631.5,4.5015521049499512,1.0,0.0
132.0,443553.40625,5422741.5,4.2805929183959961,1.0,0.0
133.0,441343.40625,5424551.5,4.1997728347778311,1.0,0.0
134.0,438563.40625,5422191.5,3.5844342708587646,1.0,0.0
135.0,444833.40625,5422471.5,4.3591556549072266,1.0,0.0
136.0,439253.40625,5426521.5,3.6012270450592041,1.0,0.0
137.0,441673.40625,5421151.5,4.5720734596252441,1.0,0.0
138.0,437863.40625,5424351.5,3.851415872573853,1.0,0.0
139.0,445153.40625,5421671.5,4.9201459884643555,1.0,0.0
140.0,440113.40625,5419021.5,4.1500825881958008,1.0,0.0
141.0,437863.40625,5423881.5,4.191056251525878,1.0,0.0
142.0,444623.40625,5421691.5,4.4796638488769531,1.0,0.0
143.0,439203.40625,5420971.5,3.9065296649932866,1.0,0.0
