id,x,y,attribute,weight,prediction
0.0,442603.40625,5422641.5,3.8604285717010498,1.0,0.0
1.0,440973.40625,5421971.5,4.0026717185974121,1.0,0.0
2.0,442243.40625,5425651.5,4.592984676361084,1.0,0.0
3.0,443253.40625,5424811.5,3.9990847110748287,1.0,0.0
4.0,438623.40625,5425001.5,3.7230825424194336,1.0,0.0
5.0,440893.40625,5420751.5,4.0192952156066895,1.0,0.0
6.0,443183.40625,5424381.5,4.1668386459350586,1.0,0.0
7.0,442703.40625,5424691.5,3.9589216709136958,1.0,0.0
8.0,442623.40625,5423761.5,4.186744213104248,1.0,0.0
9.0,440843.40625,5422081.5,4.0197668075561523,1.0,0.0
10.0,440493.40625,5418511.5,4.324364185333252,1.0,0.0
11.0,439233.40625,5424101.5,4.2699398994445801,1.0,0.0
12.0,445103.40625,5421701.5,4.7959189414978027,1.0,0.0
13.0,444163.40625,5425831.5,5.7126584053039551,1.0,0.0
14.0,441273.40625,5419441.5,4.362152099609375,1.0,0.0
15.0,442953.40625,5426731.5,4.2469320297241211,1.0,0.0
16.0,441823.40625,5421911.5,5.5306439399719238,1.0,0.0
17.0,439483.40625,5422421.5,4.0151433944702148,1.0,0.0
18.0,444293.40625,5420801.5,5.179217815399169,1.0,0.0
19.0,442433.40625,5424591.5,3.9566440582275391,1.0,0.0
20.0,439323.40625,5424891.5,4.0405497550964364,1.0,0.0
21.0,437783.40625,5423821.5,3.904882431030273,1.0,0.0
22.0,441633.40625,5424781.5,4.3547554016113281,1.0,0.0
23.0,440503.40625,5425321.5,4.4033408164978027,1.0,0.0
24.0,444443.40625,5420011.5,4.0914530754089364,1.0,0.0
25.0,442503.40625,5418841.5,3.9381742477416992,1.0,0.0
26.0,444723.40625,5423441.5,4.2949309349060059,1.0,0.0
27.0,442303.40625,5422971.5,3.7837448120117192,1.0,0.0
28.0,438423.40625,5424091.5,4.2442069053649911,1.0,0.0
29.0,444693.40625,5423811.5,4.2866907119750977,1.0,0.0
30.0,445113.40625,5423681.5,4.5111432075500488,1.0,0.0
31.0,440403.40625,5418221.5,3.795596837997437,1.0,0.0
32.0,437973.40625,5423821.5,4.0186476707458496,1.0,0.0
33.0,444563.40625,5424411.5,4.3579559326171884,1.0,0.0
34.0,443953.40625,5424851.5,4.5455398559570313,1.0,0.0
35.0,441963.40625,5423171.5,3.9332823753356929,1.0,0.0
36.0,439463.40625,5426401.5,3.6382849216461186,1.0,0.0
37.0,445323.40625,5421751.5,4.9231677055358878,1.0,0.0
38.0,440743.40625,5421111.5,4.3408684730529785,1.0,0.0
39.0,441553.40625,5422151.5,4.1254434585571289,1.0,0.0
40.0,440193.40625,5422151.5,4.2419295310974112,1.0,0.0
41.0,441483.40625,5420141.5,4.1843714714050293,1.0,0.0
42.0,438313.40625,5422721.5,4.0380229949951172,1.0,0.0
43.0,442413.40625,5419871.5,4.0710186958312988,1.0,0.0
44.0,441933.40625,5419031.5,3.9255397319793697,1.0,0.0
45.0,440493.40625,5423321.5,3.9317681789398193,1.0,0.0
46.0,442483.40625,5422941.5,3.6881964206695561,1.0,0.0
47.0,442013.40625,5423931.5,3.8225264549255367,1.0,0.0
48.0,439243.40625,5419851.5,4.1830272674560556,1.0,0.0
49.0,441223.40625,5419471.5,4.3262596130371076,1.0,0.0
50.0,443773.40625,5421441.5,4.4693984985351563,1.0,0.0
51.0,444663.40625,5423971.5,4.284365177154541,1.0,0.0
52.0,442833.40625,5422611.5,4.0939030647277832,1.0,0.0
53.0,439983.40625,5418751.5,4.3061013221740723,1.0,0.0
54.0,445183.40625,5423891.5,4.6307473182678223,1.0,0.0
55.0,440673.40625,5424161.5,3.898722887039185,1.0,0.0
56.0,439663.40625,5424161.5,4.0596556663513184,1.0,0.0
57.0,439803.40625,5419461.5,3.6398062705993648,1.0,0.0
58.0,439153.40625,5422881.5,3.6750931739807129,1.0,0.0
59.0,441943.40625,5426601.5,3.9430642127990718,1.0,0.0
60.0,438753.40625,5423191.5,3.9084880352020255,1.0,0.0
61.0,439833.40625,5421551.5,3.9840140342712398,1.0,0.0
62.0,443373.40625,5426511.5,4.845818042755127,1.0,0.0
63.0,440253.40625,5418681.5,4.3403611183166495,1.0,0.0
64.0,439543.40625,5424701.5,4.3618044853210449,1.0,0.0
65.0,442943.40625,5419731.5,4.2749361991882324,1.0,0.0
66.0,441303.40625,5425761.5,4.161595344543457,1.0,0.0
67.0,440813.40625,5422911.5,3.7465445995330806,1.0,0.0
68.0,438363.40625,5424941.5,3.5847938060760498,1.0,0.0
69.0,443923.40625,5422981.5,4.3380093574523926,1.0,0.0
70.0,438573.40625,5422511.5,3.6921861171722399,1.0,0.0
71.0,442553.40625,5423251.5,3.8342082500457759,1.0,0.0
72.0,443553.40625,5425761.5,5.9159908294677725,1.0,0.0
73.0,438133.40625,5423861.5,4.2278718948364258,1.0,0.0
74.0,444043.40625,5425131.5,4.4670023918151855,1.0,0.0
75.0,444693.40625,5421321.5,5.8080234527587891,1.0,0.0
76.0,442723.40625,5422111.5,3.9257605075836168,1.0,0.0
77.0,441503.40625,5422611.5,4.2922849655151367,1.0,0.0
78.0,442573.40625,5418431.5,4.1354331970214844,1.0,0.0
79.0,438593.40625,5423951.5,4.174705982208252,1.0,0.0
80.0,444893.40625,5424551.5,5.5432705879211426,1.0,0.0
81.0,439883.40625,5425781.5,3.8686220645904545,1.0,0.0
82.0,444923.40625,5424061.5,4.4031009674072266,1.0,0.0
83.0,438543.40625,5425431.5,3.7156219482421879,1.0,0.0
84.0,442533.40625,5422861.5,3.7560446262359615,1.0,0.0
85.0,440113.40625,5426221.5,4.18050193786621,1.0,0.0
86.0,440253.40625,5420721.5,3.9996073246002202,1.0,0.0
87.0,440263.40625,5424071.5,4.3839182853698722,1.0,0.0
88.0,445123.40625,5420641.5,4.3878765106201172,1.0,0.0
89.0,440763.40625,5423171.5,3.7069346904754639,1.0,0.0
90.0,441243.40625,5424451.5,4.0808091163635245,1.0,0.0
91.0,438763.40625,5423291.5,3.9206023216247559,1.0,0.0
92.0,442853.40625,5422741.5,4.2013587951660156,1.0,0.0
93.0,444263.40625,5424611.5,4.4047403335571298,1.0,0.0
94.0,445113.40625,5422181.5,4.4008722305297852,1.0,0.0
95.0,444433.40625,5422421.5,4.2275266647338876,1.0,0.0
96.0,444243.40625,5420601.5,4.4967269897460938,1.0,0.0
97.0,443473.40625,5418541.5,3.9376969337463374,1.0,0.0
98.0,439993.40625,5420931.5,4.2735934257507324,1.0,0.0
99.0,441583.40625,5418181.5,3.7790434360504159,1.0,0.0
100.0,443553.40625,5420021.5,4.4131617546081534,1.0,0.0
101.0,440083.40625,5423251.5,4.0015125274658203,1.0,0.0
102.0,441713.40625,5418751.5,3.8344461917877202,1.0,0.0
103.0,439043.40625,5424901.5,4.1982107162475595,1.0,0.0
104.0,440993.40625,5419921.5,4.0981540679931641,1.0,0.0
105.0,443813.40625,5425241.5,4.3647541999816895,1.0,0.0
106.0,442583.40625,5420601.5,4.5590653419494629,1.0,0.0
107.0,442093.40625,5423441.5,3.6887724399566646,1.0,0.0
108.0,441693.40625,5426441.5,3.9551794528961186,1.0,0.0
109.0,441413.40625,5425641.5,4.264857292175293,1.0,0.0
110.0,439813.40625,5422251.5,3.9896163940429687,1.0,0.0
111.0,438403.40625,5424811.5,3.6682932376861568,1.0,0.0
112.0,443043.40625,5422761.5,4.2789425849914551,1.0,0.0
113.0,444933.40625,5420951.5,4.5134758949279785,1.0,0.0
114.0,443383.40625,5422771.5,4.4833636283874512,1.0,0.0
115.0,444793.40625,5424531.5,5.1517734527587891,1.0,0.0
116.0,440653.40625,5423251.5,3.8010599613189697,1.0,0.0
117.0,444633.40625,5422701.5,4.4296174049377441,1.0,0.0
118.0,443733.40625,5421781.5,4.3568940162658691,1.0,0.0
119.0,444053.40625,5423261.5,4.2156834602355957,1.0,0.0
120.0,440933.40625,5418631.5,4.175262451171875,1.0,0.0
121.0,438993.40625,5425791.5,4.1263256072998047,1.0,0.0
122.0,440933.40625,5423291.5,3.605122566223145,1.0,0.0
123.0,439593.40625,5425701.5,3.7654173374176025,1.0,0.0
124.0,441853.40625,5424791.5,4.1250081062316895,1.0,0.0
125.0,439653.40625,5424571.5,4.6513271331787109,1.0,0.0
126.0,441143.40625,5420531.5,3.9349083900451665,1.0,0.0
127.0,439913.40625,5425161.5,4.2475028038024893,1.0,0.0
128.0,442093.40625,5423841.5,3.7996912002563481,1.0,0.0
129.0,442063.40625,5425711.5,4.4675912857055664,1.0,0.0
130.0,440343.40625,5423731.5,6.9903569221496573,1.0,0.0
131.0,441643.40625,5418041.5,3.7642781734466553,1.0,0.0
132.0,441563.40625,5419421.5,4.4097566604614258,1.0,0.0
133.0,442973.40625,5421361.5,4.2572312355041504,1.0,0.0
134.0,441953.40625,5423011.5,4.1674528121948242,1.0,0.0
135.0,441643.40625,5421391.5,5.1207880973815918,1.0,0.0
136.0,441143.40625,5418691.5,4.2477421760559082,1.0,0.0
137.0,441383.40625,5424201.5,4.2321887016296396,1.0,0.0
138.0,444673.40625,5421641.5,4.5330133438110352,1.0,0.0
139.0,438923.40625,5424121.5,4.2531967163085938,1.0,0.0
140.0,443433.40625,5418861.5,4.0801444053649911,1.0,0.0
141.0,440973.40625,5425551.5,4.2730555534362784,1.0,0.0
142.0,442413.40625,5427391.5,3.9942731857299809,1.0,0.0
143.0,442923.40625,5426271.5,4.5211353302001953,1.0,0.0
144.0,439843.40625,5425521.5,4.0603971481323242,1.0,0.0
145.0,441453.40625,5426671.5,3.7557270526885991,1.0,0.0
146.0,441763.40625,5427271.5,3.8059046268463135,1.0,0.0
147.0,438783.40625,5423261.5,3.9159870147705078,1.0,0.0
148.0,443913.40625,5421131.5,5.8384366035461426,1.0,0.0
149.0,441963.40625,5420101.5,4.5675854682922363,1.0,0.0
150.0,444783.40625,5423831.5,4.3440580368041992,1.0,0.0
151.0,439703.40625,5425931.5,3.848100185394288,1.0,0.0
152.0,441583.40625,5423221.5,3.8703651428222656,1.0,0.0
153.0,439173.40625,5425091.5,3.9157185554504399,1.0,0.0
154.0,443183.40625,5421511.5,4.3163900375366211,1.0,0.0
155.0,442743.40625,5426631.5,4.1450886726379395,1.0,0.0
156.0,441383.40625,5418681.5,3.9639754295349121,1.0,0.0
157.0,443233.40625,5420141.5,4.5970597267150879,1.0,0.0
158.0,445263.40625,5423031.5,5.0606141090393066,1.0,0.0
159.0,440443.40625,5419751.5,3.7954699993133536,1.0,0.0
160.0,443923.40625,5419601.5,3.9951779842376713,1.0,0.0
161.0,440813.40625,5426661.5,3.6495599746704097,1.0,0.0
162.0,440443.40625,5422461.5,4.3243689537048331,1.0,0.0
163.0,443183.40625,5427111.5,5.0729460716247559,1.0,0.0
